Language,Country,Region/State,City,Category,Subcategory,Provider,Vocalizing,URL
ES,CHILE,,,MAGALLANES,,SURLINK,SURLINK,http://surlink.cl/index.php/magallanes?format=feed&type=rss
ES,CHILE,,,LOS RÍOS,,SURLINK,SURLINK,http://surlink.cl/index.php/losrios?format=feed&type=rss
ES,CHILE,,,ARAUCANÍA,,SURLINK,SURLINK,http://surlink.cl/index.php/laaraucania?format=feed&type=rss
ES,CHILE,,,EL MUNDO ANCHO Y AJENO,,SURLINK,SURLINK,http://surlink.cl/index.php/elmundo?format=feed&type=rss
ES,CHILE,,LOS RÍOS,QUEILEN,,QUEILEN,QUEILEN,http://ciudad.queilen.cl/?feed=rss2
ES,CHILE,,OSORNO & LOS LAGOS,EL VACANUDO,,EL VACANUDO,EL VACANUDO,http://www.elvacanudo.cl/rss/noticias
ES,CHILE,,LOS LAGOS,INICIO,,PUERTO MONTT ONLINE,PUERTO MONTT ONLINE,http://www.puertomonttonline.cl/?feed=rss2
ES,CHILE,,,NOTICIAS,,DATOS SUR,DATOS SUR,http://datossur.cl/index.php?option=com_content&view=section&layout=blog&id=1&Itemid=127&format=feed&type=rss
ES,CHILE,,LOS LAGOS,CHILOÉ AL DÍA,,CHILOÉ AL DÍA,CHILOÉ AL DÍA,http://chiloealdia.cl/feed/
ES,CHILE,,MAGALLANES,EL MAGALLANEWS,,EL MAGALLANEWS,EL MAGALLANEWS,http://www.elmagallanews.cl/rss/noticias
