Language,Country,Region/State,City,Category,Subcategory,Provider,Vocalizing,URL
ES,ESPAÑA,,Barcelona,Canal Belleza,RSS Noticias ,El Periódico,El Periódico,http://www.elperiodico.com/es/rss/belleza/rss.xml
ES,ESPAÑA,,Barcelona,Motor,RSS Noticias ,El Periódico,El Periódico,http://www.elperiodico.com/es/rss/motor/rss.xml
ES,ESPAÑA,,Barcelona,Neurocápsulas,RSS Noticias ,El Periódico,El Periódico,http://www.elperiodico.com/es/rss/neurocapsulas/rss.xml
ES,ESPAÑA,,Barcelona,Los restaurantes de Pau Arenós,RSS Blogs de Especialistas,El Periódico,El Periódico,rdp.elperiodico.com/feed?_ga=1.125307210.1324014606.1411583931
ES,ESPAÑA,,Barcelona,Your disco needs you,RSS Blogs de Especialistas,El Periódico,El Periódico,blogs.timeout.cat/yourdisconeedsyou/feed/
ES,ESPAÑA,,Barcelona,I can hear music,RSS Blogs de Especialistas,El Periódico,El Periódico,http://blogs.timeout.cat/icanhearmusic/feed/
ES,ESPAÑA,,Barcelona,Brutus,RSS Blogs de Especialistas,El Periódico,El Periódico,http://blogs.timeout.cat/brutus/feed/
ES,ESPAÑA,,Barcelona,Olor de tinta,RSS Blogs de Especialistas,El Periódico,El Periódico,http://blogs.timeout.cat/olor-de-tinta/feed/
ES,ESPAÑA,,Barcelona,L'Escuradents,RSS Blogs de Especialistas,El Periódico,El Periódico,http://blogs.timeout.cat/escuradents/feed/
ES,ESPAÑA,,Barcelona,Literatura barata,RSS Blogs de Especialistas,El Periódico,El Periódico,http://blogs.timeout.cat/literatura-barata/feed/
ES,ESPAÑA,,Barcelona,Addictes al 8è art,RSS Blogs de Especialistas,El Periódico,El Periódico,http://blogs.timeout.cat/addictes-al-8e-art/feed/
ES,ESPAÑA,,Barcelona,Otro capítulo,RSS Blogs de Especialistas,El Periódico,El Periódico,blogs.elperiodico.com/otrocapitulo/feed/?_ga=1.127688781.1324014606.1411583931
ES,ESPAÑA,,Barcelona,Cosas de la vida,RSS Blogs de Especialistas,El Periódico,El Periódico,http://cosasdelavida.elperiodico.com/gran-barcelona/feed/?_ga=1.65012078.1324014606.1411583931
ES,ESPAÑA,,Barcelona,Cuaderno de viajes,RSS Blogs de Especialistas,El Periódico,El Periódico,http://blogs.elperiodico.com/viajes/feed/?_ga=1.65012078.1324014606.1411583931
ES,ESPAÑA,,Barcelona,El Tourmalet,RSS Blogs de Especialistas,El Periódico,El Periódico,http://tourmalet.elperiodico.com/feed/?_ga=1.137871856.1324014606.1411583931
ES,ESPAÑA,,Barcelona,Pasaporte #EP2014,RSS Blogs de Especialistas,El Periódico,El Periódico,blogs.elperiodico.com/europa2014/feed/?_ga=1.137871856.1324014606.1411583931
ES,ESPAÑA,,Barcelona,Primera fila,RSS Blogs de Especialistas,El Periódico,El Periódico,http://primerafila.elperiodico.com/deportes/feed/?_ga=1.137871856.1324014606.1411583931
ES,ESPAÑA,,Barcelona,Bloglobal,RSS Blogs de Especialistas,El Periódico,El Periódico,http://blogs.elperiodico.com/bloglobal/feed/?_ga=1.170246496.1324014606.1411583931
ES,ESPAÑA,,Barcelona,Defensora de la Igualdad,RSS Blogs de Especialistas,El Periódico,El Periódico,http://blogs.elperiodico.com/defensora/feed/?_ga=1.170246496.1324014606.1411583931
ES,ESPAÑA,,Barcelona,Destinos,RSS Blogs de Especialistas,El Periódico,El Periódico,http://www.visitdestinos.com/feed/
ES,ESPAÑA,,Barcelona,Panorama,RSS Blogs de Especialistas,El Periódico,El Periódico,panorama.elperiodico.com/category/politica/feed/?_ga=1.157232251.1324014606.1411583931
ES,ESPAÑA,,Barcelona,#NAME?,RSS Blogs de Especialistas,El Periódico,El Periódico,blogs.elperiodico.com/masdigital/feed/?_ga=1.137587440.1324014606.1411583931
